(Iter. 0 | Time: 15.988) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 32.218) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 48.558) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 64.926) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 81.458) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 97.554) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 113.182) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 128.789) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 144.883) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 160.746) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 176.608) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 192.693) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 208.759) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 224.88) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 240.772) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 256.705) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 272.475) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 288.432) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 304.009) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 319.796) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 335.402) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 351.2) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 367.004) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 382.635) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 398.532) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 414.671) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 430.447) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 445.971) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 461.671) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 477.706) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 493.219) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 508.898) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 524.906) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 556.321) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 571.998) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 587.487) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 603.416) BestSol = Solution: cost=[13510.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13510.0], size=[247]
Time = 609.136 seg
