(Iter. 0 | Time: 8.417) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.965) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.416) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.149) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.757) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.528) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 56.769) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 65.065) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 73.489) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 81.71) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 90.012) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 98.102) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 106.299) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 114.222) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 122.133) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 130.082) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 138.001) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 145.955) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 153.857) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 161.7) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 169.547) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 177.387) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 185.203) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 193.003) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 200.834) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 208.688) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 216.477) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 224.23) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 232.008) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 239.814) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 247.611) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 264.152) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 280.528) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 520.814) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 528.671) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 536.88) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 561.724) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 569.73) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 585.593) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 593.791) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 602.061) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 608.34 seg
