(Iter. 0 | Time: 9.198) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.59) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.634) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.275) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 38.744) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 45.063) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 51.324) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 57.32) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 63.309) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 69.238) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 76.429) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 83.564) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 89.694) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 95.722) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 101.813) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 107.881) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 113.963) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 119.985) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 126.119) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 132.121) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 138.178) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 144.138) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 151.456) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 159.591) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 167.772) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 175.397) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 181.345) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 187.383) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 193.438) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 201.336) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 209.526) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 225.65) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 241.737) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 457.385) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 465.277) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 473.126) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 496.601) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 504.444) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 519.973) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 527.737) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 535.544) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.473 seg
