(Iter. 0 | Time: 0.849) BestSol = Solution: cost=[4511.0], size=[119]
(Iter. 1 | Time: 1.961) BestSol = Solution: cost=[4523.0], size=[119]
(Iter. 2 | Time: 2.791) BestSol = Solution: cost=[4536.0], size=[119]
(Iter. 3 | Time: 3.69) BestSol = Solution: cost=[4543.0], size=[119]
(Iter. 4 | Time: 4.548) BestSol = Solution: cost=[4549.0], size=[120]
(Iter. 5 | Time: 5.187) BestSol = Solution: cost=[4554.0], size=[121]
(Iter. 6 | Time: 5.887) BestSol = Solution: cost=[4567.0], size=[122]
(Iter. 7 | Time: 6.535) BestSol = Solution: cost=[4584.0], size=[123]
(Iter. 8 | Time: 7.228) BestSol = Solution: cost=[4594.0], size=[123]
(Iter. 9 | Time: 7.993) BestSol = Solution: cost=[4603.0], size=[124]
(Iter. 10 | Time: 8.833) BestSol = Solution: cost=[4617.0], size=[124]
(Iter. 11 | Time: 9.648) BestSol = Solution: cost=[4627.0], size=[124]
(Iter. 12 | Time: 10.323) BestSol = Solution: cost=[4635.0], size=[124]
(Iter. 13 | Time: 10.976) BestSol = Solution: cost=[4650.0], size=[125]
(Iter. 15 | Time: 12.306) BestSol = Solution: cost=[4652.0], size=[124]
(Iter. 16 | Time: 12.958) BestSol = Solution: cost=[4662.0], size=[124]
(Iter. 23 | Time: 17.483) BestSol = Solution: cost=[4667.0], size=[120]
(Iter. 24 | Time: 18.123) BestSol = Solution: cost=[4673.0], size=[120]
(Iter. 25 | Time: 18.788) BestSol = Solution: cost=[4675.0], size=[120]
(Iter. 26 | Time: 19.519) BestSol = Solution: cost=[4707.0], size=[120]
(Iter. 27 | Time: 20.148) BestSol = Solution: cost=[4724.0], size=[120]
(Iter. 28 | Time: 20.756) BestSol = Solution: cost=[4729.0], size=[120]
(Iter. 29 | Time: 21.34) BestSol = Solution: cost=[4736.0], size=[120]
(Iter. 30 | Time: 21.973) BestSol = Solution: cost=[4751.0], size=[120]
(Iter. 31 | Time: 22.602) BestSol = Solution: cost=[4764.0], size=[120]
(Iter. 32 | Time: 23.209) BestSol = Solution: cost=[4782.0], size=[120]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[4782.0], size=[120]
Time = 601.896 seg
