(Iter. 0 | Time: 8.553) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.81) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.129) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.452) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 41.896) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 49.919) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 57.45) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 63.509) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 69.974) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 76.005) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 81.988) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 89.845) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 98.174) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 106.762) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 115.145) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 123.221) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 131.433) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 138.527) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 144.888) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 152.865) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 161.035) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 169.176) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 177.257) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 185.368) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 192.299) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 200.416) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 208.552) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 216.669) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 224.816) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 232.944) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 240.998) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 257.246) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 273.589) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 504.398) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 512.447) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 520.448) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 544.372) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 552.505) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 568.797) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 576.902) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 584.983) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 606.54 seg
