(Iter. 0 | Time: 16.022) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 31.872) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 47.411) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 62.811) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 78.005) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 93.532) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 108.593) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 123.858) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 138.89) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 154.636) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 170.025) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 185.602) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 200.838) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 215.995) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 231.219) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 246.333) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 261.292) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 276.523) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 291.743) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 307.186) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 322.437) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 337.542) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 352.957) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 368.032) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 382.871) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 397.965) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 412.745) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 427.571) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 442.54) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 457.473) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 472.36) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 487.226) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 502.559) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 532.619) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 547.81) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 563.161) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 578.54) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 593.962) BestSol = Solution: cost=[13519.0], size=[247]
(Iter. 39 | Time: 609.166) BestSol = Solution: cost=[13533.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13533.0], size=[247]
Time = 615.385 seg
