(Iter. 0 | Time: 16.312) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 32.449) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 48.574) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 64.99) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 81.234) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 98.038) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 113.755) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 129.441) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 145.283) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 161.05) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 176.656) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 192.314) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 208.077) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 224.016) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 239.674) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 255.104) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 270.761) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 286.281) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 302.225) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 318.145) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 334.024) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 349.716) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 365.305) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 380.872) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 396.861) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 413.019) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 429.034) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 445.008) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 460.98) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 476.852) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 492.771) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 508.646) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 524.54) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 556.377) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 572.147) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 587.863) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 603.765) BestSol = Solution: cost=[13510.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13510.0], size=[247]
Time = 612.428 seg
