(Iter. 0 | Time: 6.78) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 15.032) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 22.154) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 28.56) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 34.424) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 41.717) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 49.206) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 56.688) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 64.406) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 72.093) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 78.915) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 87.1) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 95.164) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 102.936) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 110.684) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 118.449) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 126.343) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 134.01) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 141.808) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 149.591) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 157.281) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 164.932) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 172.571) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 180.237) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 187.936) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 195.65) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 203.373) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 211.066) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 218.845) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 226.594) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 234.226) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 249.481) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 264.815) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 474.619) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 480.572) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 486.478) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 504.144) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 510.035) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 521.839) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 527.733) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 533.617) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 610.06 seg
