(Iter. 0 | Time: 8.378) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.197) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.943) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 34.317) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.372) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.473) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.469) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 66.235) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 74.278) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 82.462) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 90.512) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 98.779) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 106.713) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 114.546) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 122.447) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 130.576) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 138.728) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 146.612) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 154.465) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 162.315) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 170.46) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 178.522) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 186.389) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 194.342) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 202.313) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 210.524) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 218.675) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 226.656) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 234.387) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 242.075) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 250.142) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 265.979) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 281.453) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 515.568) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 523.311) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 531.026) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 554.793) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 563.045) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 579.168) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 587.243) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 595.192) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.284 seg
