(Iter. 0 | Time: 9.523) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 18.031) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 26.379) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 34.681) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.534) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.302) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.673) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 66.868) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 74.821) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 83.054) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 91.277) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 99.316) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 107.337) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 115.525) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 123.481) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 131.313) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 139.161) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 147.007) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 154.832) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 162.667) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 170.477) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 178.29) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 186.1) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 193.9) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 201.689) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 209.562) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 217.408) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 225.536) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 233.679) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 241.788) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 250.031) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 266.067) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 281.878) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 518.719) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 526.572) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 534.423) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 558.346) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 566.547) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 582.916) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 590.856) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 598.84) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 613.205 seg
