(Iter. 0 | Time: 8.719) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.383) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.927) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 34.535) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.549) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.455) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 57.941) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 65.567) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 73.377) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 81.706) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 89.926) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 98.092) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 106.008) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 114.004) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 122.097) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 130.252) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 138.188) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 146.307) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 154.467) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 162.858) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 170.747) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 178.538) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 186.331) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 194.109) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 201.901) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 209.689) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 217.584) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 225.598) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 233.711) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 241.738) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 249.877) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 265.855) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 281.497) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 517.659) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 525.493) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 533.518) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 557.959) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 566.039) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 582.023) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 589.874) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 598.006) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 612.985 seg
