(Iter. 0 | Time: 8.635) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.431) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.782) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 34.093) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.508) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.55) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 57.349) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 63.794) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 69.945) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 76.423) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 82.992) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 89.212) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 97.386) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 105.482) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 113.942) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 121.976) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 130.296) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 138.391) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 145.189) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 152.022) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 158.198) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 164.128) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 170.084) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 176.09) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 182.24) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 189.271) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 197.243) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 205.117) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 211.241) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 217.246) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 223.183) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 235.027) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 247.32) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 482.045) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 488.046) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 494.031) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 515.997) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 524.02) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 540.284) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 547.342) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 553.32) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.306 seg
