(Iter. 0 | Time: 0.837) BestSol = Solution: cost=[4511.0], size=[119]
(Iter. 1 | Time: 1.829) BestSol = Solution: cost=[4523.0], size=[119]
(Iter. 2 | Time: 2.749) BestSol = Solution: cost=[4536.0], size=[119]
(Iter. 3 | Time: 3.73) BestSol = Solution: cost=[4543.0], size=[119]
(Iter. 4 | Time: 4.763) BestSol = Solution: cost=[4549.0], size=[120]
(Iter. 5 | Time: 5.528) BestSol = Solution: cost=[4554.0], size=[121]
(Iter. 6 | Time: 6.491) BestSol = Solution: cost=[4567.0], size=[122]
(Iter. 7 | Time: 7.267) BestSol = Solution: cost=[4584.0], size=[123]
(Iter. 8 | Time: 8.023) BestSol = Solution: cost=[4594.0], size=[123]
(Iter. 9 | Time: 8.675) BestSol = Solution: cost=[4603.0], size=[124]
(Iter. 10 | Time: 9.334) BestSol = Solution: cost=[4617.0], size=[124]
(Iter. 11 | Time: 10.02) BestSol = Solution: cost=[4627.0], size=[124]
(Iter. 12 | Time: 10.618) BestSol = Solution: cost=[4635.0], size=[124]
(Iter. 13 | Time: 11.229) BestSol = Solution: cost=[4650.0], size=[125]
(Iter. 15 | Time: 12.512) BestSol = Solution: cost=[4652.0], size=[124]
(Iter. 16 | Time: 13.11) BestSol = Solution: cost=[4662.0], size=[124]
(Iter. 23 | Time: 17.337) BestSol = Solution: cost=[4667.0], size=[120]
(Iter. 24 | Time: 17.907) BestSol = Solution: cost=[4673.0], size=[120]
(Iter. 25 | Time: 18.471) BestSol = Solution: cost=[4675.0], size=[120]
(Iter. 26 | Time: 19.08) BestSol = Solution: cost=[4707.0], size=[120]
(Iter. 27 | Time: 19.67) BestSol = Solution: cost=[4724.0], size=[120]
(Iter. 28 | Time: 20.235) BestSol = Solution: cost=[4729.0], size=[120]
(Iter. 29 | Time: 20.827) BestSol = Solution: cost=[4736.0], size=[120]
(Iter. 30 | Time: 21.375) BestSol = Solution: cost=[4751.0], size=[120]
(Iter. 31 | Time: 21.93) BestSol = Solution: cost=[4764.0], size=[120]
(Iter. 32 | Time: 22.495) BestSol = Solution: cost=[4782.0], size=[120]
Best solution = Solution: cost=[4782.0], size=[120]
Time = 571.827 seg
