(Iter. 0 | Time: 16.194) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 32.227) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 48.325) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 64.663) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 80.912) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 97.346) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 113.422) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 129.671) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 145.747) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 161.876) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 177.787) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 194.083) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 210.186) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 226.305) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 242.223) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 258.469) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 274.319) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 290.158) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 306.056) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 322.032) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 338.002) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 353.911) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 369.992) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 385.745) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 401.498) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 417.114) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 432.814) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 448.57) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 464.117) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 479.621) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 495.572) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 511.214) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 526.818) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 558.193) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 573.987) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 589.808) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 605.465) BestSol = Solution: cost=[13510.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13510.0], size=[247]
Time = 611.116 seg
