(Iter. 0 | Time: 8.296) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.59) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.081) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.176) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 41.315) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 49.837) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.087) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 64.88) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 72.885) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 81.28) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 89.634) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 97.848) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 106.027) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 114.284) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 122.429) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 130.637) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 138.716) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 146.173) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 152.272) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 158.292) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 164.318) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 170.553) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 176.588) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 182.706) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 188.732) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 194.748) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 200.757) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 206.671) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 214.68) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 222.64) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 230.715) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 246.407) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 260.329) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 468.217) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 474.283) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 480.274) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 500.245) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 508.138) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 523.985) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 532.004) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 540.059) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 611.318 seg
