(Iter. 0 | Time: 8.196) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.523) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.756) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.645) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.652) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 49.158) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 56.734) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 63.831) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 71.04) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 79.621) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 87.48) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 94.257) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 100.59) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 106.848) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 113.059) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 119.247) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 127.577) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 134.127) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 142.361) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 150.549) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 158.833) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 165.674) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 171.711) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 177.872) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 184.167) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 190.456) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 196.793) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 203.09) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 209.096) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 215.129) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 221.433) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 234.313) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 250.77) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 465.551) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 473.763) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 482.041) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 506.567) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 514.522) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 530.677) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 538.803) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 546.589) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.766 seg
