(Iter. 0 | Time: 16.535) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 33.305) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 50.086) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 66.044) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 81.98) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 97.975) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 113.729) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 129.387) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 145.287) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 160.95) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 176.529) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 192.05) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 207.575) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 223.248) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 239.073) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 255.12) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 271.161) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 287.203) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 302.831) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 318.457) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 334.041) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 349.657) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 365.054) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 380.428) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 395.781) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 411.213) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 426.615) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 442.14) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 457.51) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 472.85) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 488.391) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 503.778) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 519.181) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 550.66) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 566.897) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 582.604) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 598.561) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 615.236) BestSol = Solution: cost=[13519.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13519.0], size=[247]
Time = 624.273 seg
