(Iter. 0 | Time: 16.386) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 33.228) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 49.34) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 65.228) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 80.8) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 96.365) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 112.596) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 128.79) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 144.533) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 159.938) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 175.283) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 191.155) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 206.701) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 222.71) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 238.402) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 253.884) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 269.324) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 284.81) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 300.499) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 315.968) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 331.361) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 346.902) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 362.147) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 377.525) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 392.847) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 408.267) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 423.812) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 439.618) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 455.743) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 471.724) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 487.545) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 503.01) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 518.735) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 550.209) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 565.947) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 581.747) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 597.709) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 613.905) BestSol = Solution: cost=[13519.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13519.0], size=[247]
Time = 620.393 seg
