(Iter. 0 | Time: 8.585) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 15.152) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 21.91) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 28.608) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 34.704) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 42.607) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 48.576) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 54.604) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 60.422) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 66.58) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 72.679) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 78.701) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 84.954) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 90.952) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 96.807) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 102.788) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 108.839) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 114.783) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 120.736) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 126.705) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 132.784) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 138.648) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 144.466) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 150.344) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 157.957) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 165.753) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 173.446) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 181.107) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 188.978) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 196.793) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 204.576) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 220.053) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 235.677) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 461.709) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 467.608) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 473.523) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 491.266) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 497.108) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 508.914) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 514.735) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 520.595) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 610.683 seg
