(Iter. 0 | Time: 0.87) BestSol = Solution: cost=[4511.0], size=[119]
(Iter. 1 | Time: 1.971) BestSol = Solution: cost=[4523.0], size=[119]
(Iter. 2 | Time: 2.75) BestSol = Solution: cost=[4536.0], size=[119]
(Iter. 3 | Time: 3.625) BestSol = Solution: cost=[4543.0], size=[119]
(Iter. 4 | Time: 4.458) BestSol = Solution: cost=[4549.0], size=[120]
(Iter. 5 | Time: 5.123) BestSol = Solution: cost=[4554.0], size=[121]
(Iter. 6 | Time: 5.717) BestSol = Solution: cost=[4567.0], size=[122]
(Iter. 7 | Time: 6.306) BestSol = Solution: cost=[4584.0], size=[123]
(Iter. 8 | Time: 6.875) BestSol = Solution: cost=[4594.0], size=[123]
(Iter. 9 | Time: 7.435) BestSol = Solution: cost=[4603.0], size=[124]
(Iter. 10 | Time: 8.01) BestSol = Solution: cost=[4617.0], size=[124]
(Iter. 11 | Time: 8.722) BestSol = Solution: cost=[4627.0], size=[124]
(Iter. 12 | Time: 9.444) BestSol = Solution: cost=[4635.0], size=[124]
(Iter. 13 | Time: 10.156) BestSol = Solution: cost=[4650.0], size=[125]
(Iter. 15 | Time: 11.443) BestSol = Solution: cost=[4652.0], size=[124]
(Iter. 16 | Time: 12.101) BestSol = Solution: cost=[4662.0], size=[124]
(Iter. 23 | Time: 16.737) BestSol = Solution: cost=[4667.0], size=[120]
(Iter. 24 | Time: 17.364) BestSol = Solution: cost=[4673.0], size=[120]
(Iter. 25 | Time: 17.996) BestSol = Solution: cost=[4675.0], size=[120]
(Iter. 26 | Time: 18.661) BestSol = Solution: cost=[4707.0], size=[120]
(Iter. 27 | Time: 19.335) BestSol = Solution: cost=[4724.0], size=[120]
(Iter. 28 | Time: 19.99) BestSol = Solution: cost=[4729.0], size=[120]
(Iter. 29 | Time: 20.642) BestSol = Solution: cost=[4736.0], size=[120]
(Iter. 30 | Time: 21.303) BestSol = Solution: cost=[4751.0], size=[120]
(Iter. 31 | Time: 21.955) BestSol = Solution: cost=[4764.0], size=[120]
(Iter. 32 | Time: 22.596) BestSol = Solution: cost=[4782.0], size=[120]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[4782.0], size=[120]
Time = 601.772 seg
