(Iter. 0 | Time: 7.592) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 14.703) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 21.324) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 29.06) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 36.907) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 44.692) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 52.493) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 59.8) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 65.649) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 71.831) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 77.865) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 83.766) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 89.833) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 95.75) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 101.646) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 108.475) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 116.302) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 124.03) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 131.832) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 138.149) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 143.965) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 149.817) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 156.933) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 164.844) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 172.632) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 180.361) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 188.237) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 195.946) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 201.828) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 208.919) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 216.702) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 232.325) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 248.088) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 465.516) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 471.429) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 477.258) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 495.099) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 501.029) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 512.869) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 518.816) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 524.708) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 611.256 seg
