Instance,Run,Value,Time_Seconds
instance-01.txt,1,354,600
instance-02.txt,1,200,600
instance-03.txt,1,283,600
instance-04.txt,1,604,600
instance-05.txt,1,677,600
instance-06.txt,1,514,600
instance-07.txt,1,1512,600
instance-08.txt,1,2267,600
instance-09.txt,1,2008,600
instance-10.txt,1,5328,600
instance-11.txt,1,4660,600
instance-12.txt,1,5041,600
instance-13.txt,1,10525,600
instance-14.txt,1,12037,600
instance-15.txt,1,11050,600
