(Iter. 0 | Time: 15.795) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 31.676) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 47.343) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 62.834) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 78.505) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 93.915) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 109.118) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 124.412) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 139.479) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 154.681) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 169.83) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 185.311) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 200.478) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 215.753) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 230.989) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 246.429) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 261.828) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 277.219) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 292.925) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 308.412) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 323.862) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 339.182) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 354.267) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 369.32) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 384.544) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 399.663) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 414.537) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 429.657) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 444.713) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 459.954) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 475.233) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 490.263) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 505.405) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 536.409) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 552.004) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 567.654) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 582.941) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 598.301) BestSol = Solution: cost=[13519.0], size=[247]
(Iter. 39 | Time: 614.361) BestSol = Solution: cost=[13533.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13533.0], size=[247]
Time = 621.708 seg
