(Iter. 0 | Time: 8.988) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.476) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.747) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.825) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.114) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.244) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.045) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 65.916) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 73.642) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 81.206) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 88.795) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 97.204) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 105.552) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 113.509) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 121.411) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 129.307) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 137.215) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 145.13) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 153.076) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 161.461) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 169.429) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 177.343) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 185.2) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 193.035) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 200.887) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 208.737) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 216.61) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 224.517) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 232.402) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 240.342) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 248.219) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 264.242) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 280.049) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 518.579) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 526.421) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 534.281) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 558.198) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 566.147) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 582.249) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 590.307) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 598.328) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 614.586 seg
