(Iter. 0 | Time: 15.482) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 31.115) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 46.828) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 62.008) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 76.982) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 91.989) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 106.877) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 121.943) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 137.321) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 152.226) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 167.085) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 182.158) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 197.112) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 211.976) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 227.022) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 242.141) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 257.453) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 272.729) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 288.088) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 303.312) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 318.52) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 333.63) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 348.6) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 363.676) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 378.631) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 393.745) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 408.734) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 423.677) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 438.579) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 453.559) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 468.691) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 483.526) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 498.478) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 528.44) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 543.467) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 558.557) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 573.688) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 588.949) BestSol = Solution: cost=[13519.0], size=[247]
(Iter. 39 | Time: 603.951) BestSol = Solution: cost=[13533.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13533.0], size=[247]
Time = 611.625 seg
