(Iter. 0 | Time: 8.568) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.422) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.546) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.706) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.087) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.233) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.686) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 65.642) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 71.503) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 78.516) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 86.296) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 94.659) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 103.199) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 111.847) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 120.012) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 128.343) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 136.632) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 144.838) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 152.803) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 160.11) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 168.379) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 176.534) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 184.709) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 192.742) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 200.97) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 209.206) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 217.324) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 225.423) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 233.486) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 241.62) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 249.795) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 264.038) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 276.199) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 496.605) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 504.74) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 512.821) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 534.574) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 541.397) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 557.629) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 565.761) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 573.914) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 611.524 seg
