(Iter. 0 | Time: 15.899) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 31.39) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 47.07) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 62.368) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 77.865) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 93.364) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 108.596) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 123.643) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 138.73) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 153.867) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 168.903) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 184.23) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 199.214) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 214.053) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 229.1) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 244.142) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 259.275) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 274.421) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 289.434) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 304.965) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 320.336) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 335.597) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 350.859) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 365.554) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 380.59) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 395.913) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 411.179) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 426.211) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 441.068) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 455.931) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 470.753) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 485.642) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 500.671) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 530.836) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 546.068) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 561.101) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 576.301) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 591.278) BestSol = Solution: cost=[13519.0], size=[247]
(Iter. 39 | Time: 606.346) BestSol = Solution: cost=[13533.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13533.0], size=[247]
Time = 613.099 seg
