(Iter. 0 | Time: 8.468) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.719) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.936) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 33.119) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.829) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.634) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 56.524) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 64.544) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 72.358) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 78.306) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 84.259) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 91.729) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 99.265) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 106.762) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 114.875) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 122.941) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 130.879) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 138.967) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 147.025) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 153.651) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 159.534) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 165.531) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 172.764) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 180.596) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 188.398) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 195.171) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 201.274) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 207.188) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 213.236) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 219.433) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 226.373) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 242.169) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 257.823) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 454.521) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 462.43) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 470.479) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 490.36) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 496.312) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 508.18) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 514.126) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 520.09) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 608.021 seg
