(Iter. 0 | Time: 0.862) BestSol = Solution: cost=[4511.0], size=[119]
(Iter. 1 | Time: 1.902) BestSol = Solution: cost=[4523.0], size=[119]
(Iter. 2 | Time: 2.726) BestSol = Solution: cost=[4536.0], size=[119]
(Iter. 3 | Time: 3.488) BestSol = Solution: cost=[4543.0], size=[119]
(Iter. 4 | Time: 4.347) BestSol = Solution: cost=[4549.0], size=[120]
(Iter. 5 | Time: 4.97) BestSol = Solution: cost=[4554.0], size=[121]
(Iter. 6 | Time: 5.622) BestSol = Solution: cost=[4567.0], size=[122]
(Iter. 7 | Time: 6.248) BestSol = Solution: cost=[4584.0], size=[123]
(Iter. 8 | Time: 6.926) BestSol = Solution: cost=[4594.0], size=[123]
(Iter. 9 | Time: 7.658) BestSol = Solution: cost=[4603.0], size=[124]
(Iter. 10 | Time: 8.456) BestSol = Solution: cost=[4617.0], size=[124]
(Iter. 11 | Time: 9.291) BestSol = Solution: cost=[4627.0], size=[124]
(Iter. 12 | Time: 9.994) BestSol = Solution: cost=[4635.0], size=[124]
(Iter. 13 | Time: 10.638) BestSol = Solution: cost=[4650.0], size=[125]
(Iter. 15 | Time: 11.922) BestSol = Solution: cost=[4652.0], size=[124]
(Iter. 16 | Time: 12.571) BestSol = Solution: cost=[4662.0], size=[124]
(Iter. 23 | Time: 17.119) BestSol = Solution: cost=[4667.0], size=[120]
(Iter. 24 | Time: 17.781) BestSol = Solution: cost=[4673.0], size=[120]
(Iter. 25 | Time: 18.425) BestSol = Solution: cost=[4675.0], size=[120]
(Iter. 26 | Time: 19.089) BestSol = Solution: cost=[4707.0], size=[120]
(Iter. 27 | Time: 19.783) BestSol = Solution: cost=[4724.0], size=[120]
(Iter. 28 | Time: 20.391) BestSol = Solution: cost=[4729.0], size=[120]
(Iter. 29 | Time: 20.985) BestSol = Solution: cost=[4736.0], size=[120]
(Iter. 30 | Time: 21.623) BestSol = Solution: cost=[4751.0], size=[120]
(Iter. 31 | Time: 22.212) BestSol = Solution: cost=[4764.0], size=[120]
(Iter. 32 | Time: 22.798) BestSol = Solution: cost=[4782.0], size=[120]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[4782.0], size=[120]
Time = 601.596 seg
