(Iter. 0 | Time: 15.632) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 31.46) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 47.34) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 62.706) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 78.12) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 93.115) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 108.27) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 123.505) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 138.688) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 153.927) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 169.114) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 184.366) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 199.437) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 214.483) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 229.757) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 244.871) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 259.848) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 274.788) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 289.678) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 304.566) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 319.493) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 334.294) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 348.992) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 363.723) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 378.451) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 393.389) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 408.292) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 423.207) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 438.127) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 453.101) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 468.104) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 483.12) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 498.499) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 528.727) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 543.633) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 558.933) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 574.119) BestSol = Solution: cost=[13510.0], size=[247]
(Iter. 38 | Time: 588.912) BestSol = Solution: cost=[13519.0], size=[247]
(Iter. 39 | Time: 603.831) BestSol = Solution: cost=[13533.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13533.0], size=[247]
Time = 612.443 seg
