(Iter. 0 | Time: 8.177) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.966) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.177) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.854) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.806) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.51) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 56.261) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 64.063) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 71.682) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 79.341) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 87.381) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 95.533) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 103.37) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 111.477) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 119.493) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 127.661) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 135.565) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 143.4) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 151.278) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 159.378) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 167.449) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 175.319) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 183.224) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 191.233) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 199.339) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 207.189) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 215.049) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 222.905) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 230.751) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 238.803) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 247.002) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 262.814) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 278.459) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 515.576) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 523.516) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 531.313) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 555.176) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 563.153) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 578.941) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 586.845) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 594.836) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.641 seg
