(Iter. 0 | Time: 8.241) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.719) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.711) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.592) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.662) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.808) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 55.324) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 62.884) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 69.463) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 77.694) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 85.805) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 93.962) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 102.122) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 110.213) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 118.47) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 125.412) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 131.39) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 137.371) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 145.436) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 152.194) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 158.197) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 164.13) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 170.095) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 176.001) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 183.71) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 189.774) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 195.757) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 202.228) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 210.152) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 218.094) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 226.12) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 242.248) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 258.219) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 451.771) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 459.774) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 467.77) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 491.21) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 499.2) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 512.09) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 519.989) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 526.996) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 609.969 seg
