(Iter. 0 | Time: 8.6) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.263) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 25.935) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 34.075) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 42.284) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 50.664) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.671) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 66.631) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 75.004) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 82.868) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 90.77) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 98.819) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 106.99) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 115.208) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 123.242) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 131.354) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 139.509) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 147.568) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 155.64) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 164.028) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 172.48) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 180.454) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 188.278) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 196.093) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 203.92) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 211.745) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 219.858) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 228.099) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 236.388) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 244.651) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 252.812) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 269.281) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 285.537) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 527.151) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 535.104) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 543.11) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 567.261) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 575.301) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 591.454) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 599.546) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 608.023) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 614.668 seg
