(Iter. 0 | Time: 16.359) BestSol = Solution: cost=[12316.0], size=[244]
(Iter. 1 | Time: 32.765) BestSol = Solution: cost=[12424.0], size=[244]
(Iter. 2 | Time: 49.214) BestSol = Solution: cost=[12535.0], size=[244]
(Iter. 3 | Time: 65.387) BestSol = Solution: cost=[12623.0], size=[244]
(Iter. 4 | Time: 81.419) BestSol = Solution: cost=[12697.0], size=[244]
(Iter. 5 | Time: 97.929) BestSol = Solution: cost=[12762.0], size=[244]
(Iter. 6 | Time: 114.741) BestSol = Solution: cost=[12804.0], size=[243]
(Iter. 7 | Time: 130.572) BestSol = Solution: cost=[12833.0], size=[243]
(Iter. 8 | Time: 146.139) BestSol = Solution: cost=[12860.0], size=[243]
(Iter. 9 | Time: 161.932) BestSol = Solution: cost=[12890.0], size=[243]
(Iter. 10 | Time: 177.615) BestSol = Solution: cost=[12914.0], size=[243]
(Iter. 11 | Time: 193.178) BestSol = Solution: cost=[12939.0], size=[243]
(Iter. 12 | Time: 208.833) BestSol = Solution: cost=[12960.0], size=[243]
(Iter. 13 | Time: 225.221) BestSol = Solution: cost=[12993.0], size=[243]
(Iter. 14 | Time: 241.41) BestSol = Solution: cost=[13029.0], size=[243]
(Iter. 15 | Time: 257.213) BestSol = Solution: cost=[13065.0], size=[243]
(Iter. 16 | Time: 273.452) BestSol = Solution: cost=[13103.0], size=[243]
(Iter. 17 | Time: 289.583) BestSol = Solution: cost=[13138.0], size=[243]
(Iter. 18 | Time: 305.348) BestSol = Solution: cost=[13182.0], size=[243]
(Iter. 19 | Time: 320.923) BestSol = Solution: cost=[13223.0], size=[243]
(Iter. 20 | Time: 336.362) BestSol = Solution: cost=[13269.0], size=[243]
(Iter. 21 | Time: 352.539) BestSol = Solution: cost=[13310.0], size=[243]
(Iter. 22 | Time: 368.354) BestSol = Solution: cost=[13337.0], size=[243]
(Iter. 23 | Time: 383.607) BestSol = Solution: cost=[13367.0], size=[243]
(Iter. 24 | Time: 398.908) BestSol = Solution: cost=[13395.0], size=[243]
(Iter. 25 | Time: 414.221) BestSol = Solution: cost=[13409.0], size=[243]
(Iter. 26 | Time: 429.584) BestSol = Solution: cost=[13428.0], size=[243]
(Iter. 27 | Time: 445.363) BestSol = Solution: cost=[13445.0], size=[243]
(Iter. 28 | Time: 461.106) BestSol = Solution: cost=[13474.0], size=[243]
(Iter. 29 | Time: 477.29) BestSol = Solution: cost=[13479.0], size=[242]
(Iter. 30 | Time: 493.39) BestSol = Solution: cost=[13484.0], size=[242]
(Iter. 31 | Time: 509.225) BestSol = Solution: cost=[13493.0], size=[243]
(Iter. 32 | Time: 524.857) BestSol = Solution: cost=[13498.0], size=[244]
(Iter. 34 | Time: 556.953) BestSol = Solution: cost=[13505.0], size=[245]
(Iter. 35 | Time: 572.805) BestSol = Solution: cost=[13507.0], size=[246]
(Iter. 36 | Time: 588.52) BestSol = Solution: cost=[13509.0], size=[247]
(Iter. 37 | Time: 604.252) BestSol = Solution: cost=[13510.0], size=[247]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[13510.0], size=[247]
Time = 612.896 seg
