(Iter. 0 | Time: 8.113) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.614) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.82) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.661) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.272) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.163) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 55.856) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 63.3) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 70.745) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 79.075) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 86.981) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 94.855) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 103.024) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 111.063) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 119.046) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 127.099) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 135.02) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 142.928) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 150.674) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 158.692) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 166.349) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 174.423) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 182.216) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 189.944) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 198.053) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 205.745) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 213.417) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 221.191) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 228.829) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 236.478) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 244.17) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 259.697) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 274.93) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 507.575) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 515.216) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 522.865) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 546.196) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 554.245) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 570.662) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 578.457) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 586.183) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 608.494 seg
