(Iter. 0 | Time: 8.345) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 17.983) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 27.229) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 35.337) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 43.609) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 51.216) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 58.752) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 66.369) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 72.503) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 78.577) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 84.634) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 91.014) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 97.298) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 103.588) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 109.863) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 116.091) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 124.317) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 132.566) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 140.908) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 149.095) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 157.277) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 165.397) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 173.599) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 179.988) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 186.697) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 192.736) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 199.078) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 207.092) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 215.09) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 223.282) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 230.407) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 246.273) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 262.499) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 459.629) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 465.744) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 473.287) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 495.309) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 503.256) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 519.387) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 527.475) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 533.765) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 611.229 seg
