(Iter. 0 | Time: 8.378) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.809) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 24.987) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 32.853) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 40.925) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 48.622) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 56.53) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 64.163) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 71.957) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 79.738) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 87.471) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 95.23) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 102.959) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 110.711) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 118.62) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 126.468) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 134.338) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 142.279) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 150.6) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 158.584) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 166.221) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 173.852) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 181.609) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 189.253) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 197.005) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 204.621) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 212.219) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 219.844) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 227.457) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 235.07) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 242.683) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 258.492) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 274.077) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 506.305) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 513.918) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 521.538) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 544.83) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 552.862) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 568.62) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 576.376) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 584.144) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 615.504 seg
