(Iter. 0 | Time: 8.34) BestSol = Solution: cost=[14337.0], size=[248]
(Iter. 1 | Time: 16.319) BestSol = Solution: cost=[14410.0], size=[248]
(Iter. 2 | Time: 23.581) BestSol = Solution: cost=[14472.0], size=[248]
(Iter. 3 | Time: 31.562) BestSol = Solution: cost=[14514.0], size=[248]
(Iter. 4 | Time: 39.659) BestSol = Solution: cost=[14534.0], size=[248]
(Iter. 5 | Time: 47.739) BestSol = Solution: cost=[14567.0], size=[248]
(Iter. 6 | Time: 55.632) BestSol = Solution: cost=[14585.0], size=[248]
(Iter. 7 | Time: 63.708) BestSol = Solution: cost=[14611.0], size=[248]
(Iter. 8 | Time: 71.57) BestSol = Solution: cost=[14623.0], size=[247]
(Iter. 9 | Time: 79.681) BestSol = Solution: cost=[14637.0], size=[247]
(Iter. 10 | Time: 87.612) BestSol = Solution: cost=[14644.0], size=[247]
(Iter. 11 | Time: 95.46) BestSol = Solution: cost=[14650.0], size=[248]
(Iter. 12 | Time: 103.162) BestSol = Solution: cost=[14661.0], size=[248]
(Iter. 13 | Time: 109.189) BestSol = Solution: cost=[14679.0], size=[248]
(Iter. 14 | Time: 115.141) BestSol = Solution: cost=[14683.0], size=[248]
(Iter. 15 | Time: 121.073) BestSol = Solution: cost=[14692.0], size=[248]
(Iter. 16 | Time: 127.006) BestSol = Solution: cost=[14703.0], size=[248]
(Iter. 17 | Time: 132.973) BestSol = Solution: cost=[14713.0], size=[247]
(Iter. 18 | Time: 139.03) BestSol = Solution: cost=[14720.0], size=[247]
(Iter. 19 | Time: 145.047) BestSol = Solution: cost=[14726.0], size=[246]
(Iter. 20 | Time: 151.452) BestSol = Solution: cost=[14739.0], size=[245]
(Iter. 21 | Time: 157.42) BestSol = Solution: cost=[14743.0], size=[244]
(Iter. 22 | Time: 164.128) BestSol = Solution: cost=[14752.0], size=[243]
(Iter. 23 | Time: 171.763) BestSol = Solution: cost=[14753.0], size=[242]
(Iter. 24 | Time: 177.83) BestSol = Solution: cost=[14765.0], size=[242]
(Iter. 25 | Time: 183.906) BestSol = Solution: cost=[14780.0], size=[242]
(Iter. 26 | Time: 189.891) BestSol = Solution: cost=[14790.0], size=[242]
(Iter. 27 | Time: 195.829) BestSol = Solution: cost=[14793.0], size=[243]
(Iter. 28 | Time: 201.847) BestSol = Solution: cost=[14800.0], size=[243]
(Iter. 29 | Time: 207.947) BestSol = Solution: cost=[14811.0], size=[243]
(Iter. 30 | Time: 213.947) BestSol = Solution: cost=[14827.0], size=[242]
(Iter. 32 | Time: 226.339) BestSol = Solution: cost=[14833.0], size=[242]
(Iter. 34 | Time: 239.853) BestSol = Solution: cost=[14835.0], size=[240]
(Iter. 64 | Time: 454.47) BestSol = Solution: cost=[14853.0], size=[244]
(Iter. 65 | Time: 460.778) BestSol = Solution: cost=[14866.0], size=[244]
(Iter. 66 | Time: 468.767) BestSol = Solution: cost=[14869.0], size=[243]
(Iter. 69 | Time: 490.907) BestSol = Solution: cost=[14872.0], size=[244]
(Iter. 70 | Time: 497.551) BestSol = Solution: cost=[14885.0], size=[244]
(Iter. 72 | Time: 513.078) BestSol = Solution: cost=[14893.0], size=[246]
(Iter. 73 | Time: 520.861) BestSol = Solution: cost=[14904.0], size=[246]
(Iter. 74 | Time: 528.65) BestSol = Solution: cost=[14922.0], size=[246]
>>> Tempo limite atingido (600s)
Best solution = Solution: cost=[14922.0], size=[246]
Time = 607.718 seg
